web-scraper-order,web-scraper-start-url,link_title,link_title-href,next_page,next_page-href
"1582241800-440","http://bafe.fr","6 faits sur l’Islam en Asie du Sud-Est qui bousculent les préjugés","http://www.lallab.org/6-faits-sur-lislam-en-asie-du-sud-est-qui-bousculent-les-prejuges/","Page suivante","http://bafe.fr/page/14/"
"1582241786-296","http://bafe.fr","Les roms : une nation sans territoire ? (Deuxième partie)","http://lmsi.net/Les-roms-une-nation-sans,1093","Page suivante","http://bafe.fr/page/9/"
"1582241809-518","http://bafe.fr","Pourquoi les vestes des hommes ont-elles des poches, et pas celles des femmes?","http://www.slate.fr/story/123839/vestes-manteaux-femmes-sexisme-poches","Page suivante","http://bafe.fr/page/17/"
"1582241784-264","http://bafe.fr","Réflexions sur la domination adulte – Partie 1 : Violence parentale","http://lmsi.net/Violence-parentale","Page suivante","http://bafe.fr/page/8/"
"1582241825-733","http://bafe.fr","[podcast] Les féministes islamiques","https://www.franceculture.fr/emissions/sur-les-docks-14-15/les-feministes-islamiques","Page suivante","http://bafe.fr/page/24/"
"1582241843-972","http://bafe.fr","Comment prendre soin de son vagin et sa vulve","http://tuesnormale.canalblog.com/archives/2017/04/25/35210719.html","Page suivante","http://bafe.fr/page/32/"
"1582241800-446","http://bafe.fr","Les hommes qui voudraient s’intéresser au féminisme","http://www.crepegeorgette.com/2014/02/19/hommes-feminisme-2/","Page suivante","http://bafe.fr/page/14/"
"1582241766-34","http://bafe.fr","Contraint·e·s à l’hétérosexualité","https://www.binge.audio/contraint%c2%b7e%c2%b7s-a-lheterosexualite/","",""
"1582241848-1039","http://bafe.fr","La question des femmes dans l’espace public","http://alohatallulah.blogspot.pt/2016/12/la-question-des-femmes-dans-lespace.html","Page suivante","http://bafe.fr/page/34/"
"1582241784-262","http://bafe.fr","Réflexions sur la domination adulte – Partie 3 : L’’occultation de nos enfances","http://lmsi.net/L-occultation-de-nos-enfances","Page suivante","http://bafe.fr/page/8/"
"1582241839-928","http://bafe.fr","Visibilité des femmes trans dans la pop culture : « privilège », vous avez dit ?","http://simonae.fr/militantisme/thematiques-queer/visibilite-femmes-trans-pop-culture-privilege/","Page suivante","http://bafe.fr/page/30/"
"1582241825-741","http://bafe.fr","This White Feminist Loved Her Dreadlocks – Here’s Why She Cut Them Off","http://everydayfeminism.com/2015/08/white-feminist-with-dreadlocks/","Page suivante","http://bafe.fr/page/24/"
"1582241800-445","http://bafe.fr","11 conseils pour être un.e bon.ne allié.e","http://www.lallab.org/11-conseils-pour-etre-un-e-bon-ne-allie-e/","Page suivante","http://bafe.fr/page/14/"
"1582241825-725","http://bafe.fr","Comment peut-on être musulmane et féministe?","http://bibliobs.nouvelobs.com/idees/20160304.OBS5860/comment-peut-on-etre-musulmane-et-feministe.html","Page suivante","http://bafe.fr/page/24/"
"1582241798-417","http://bafe.fr","Poire le nice guy: portrait robot","http://lesquestionscomposent.fr/poire-le-nice-guy-portrait-robot/","Page suivante","http://bafe.fr/page/13/"
"1582241829-789","http://bafe.fr","OBÈSE DANS L’GAME : NOTRE SANTÉ NE REGARDE QUE NOUS","https://simonae.fr/militantisme/obese-dans-game/","Page suivante","http://bafe.fr/page/26/"
"1582241800-448","http://bafe.fr","POURQUOI, EN TANT QU’HOMME, JE LA FERME LORS DES RÉUNIONS FÉMINISTES","http://cheekmagazine.fr/contributions/pourquoi-en-tant-quhomme-je-la-ferme-lors-des-reunions-feministes/","Page suivante","http://bafe.fr/page/14/"
"1582241789-311","http://bafe.fr","« Revenge porn » : il s’agit de violence conjugale. La loi doit clairement le mentionner","http://leplus.nouvelobs.com/contribution/1471733-revenge-porn-il-s-agit-de-violence-conjugale-la-loi-doit-etre-plus-claire.html","Page suivante","http://bafe.fr/page/10/"
"1582241829-805","http://bafe.fr","Non tu ne fais pas ta grosse","http://lechodessorcieres.net/non-tu-ne-fais-pas-ta-grosse/","Page suivante","http://bafe.fr/page/26/"
"1582241829-785","http://bafe.fr","L’impuissance comme idéal de beauté des femmes – l’infantilisation et la sexualisation","https://antisexisme.net/2016/02/06/impuissance-04/","Page suivante","http://bafe.fr/page/26/"
"1582241841-937","http://bafe.fr","3 Differences Between the Terms ‘Gay’ and ‘Queer’ — and Why It Matters","http://everydayfeminism.com/2016/03/difference-between-gay-queer/","Page suivante","http://bafe.fr/page/31/"
"1582241809-535","http://bafe.fr","La femme parfaite est épuisée","https://pouletrotique.com/2016/12/29/la-femme-parfaite-est-epuisee/","Page suivante","http://bafe.fr/page/17/"
"1582241845-1013","http://bafe.fr","4 Ways You Can Be Raped After You’ve Consented to Sex","https://www.attn.com/stories/8370/ways-sexual-assault-can-happen-after-giving-consent?utm_source=facebook&utm_medium=post&utm_campaign=internal","Page suivante","http://bafe.fr/page/33/"
"1582241841-935","http://bafe.fr","Est-ce que je suis crédible ?","https://wakeningprincess.wordpress.com/2014/09/04/est-ce-que-je-suis-credible/","Page suivante","http://bafe.fr/page/31/"
"1582241827-776","http://bafe.fr","Quand on dit « enculé » ou « je t’encule », ce sont les homos qu’on insulte","https://www.streetpress.com/sujet/1488887509-enculer-insulte-homophobe","Page suivante","http://bafe.fr/page/25/"
"1582241837-900","http://bafe.fr","Blackface : une rédactrice beauté du magazine ELLE France crée le malaise aux États-Unis","http://www.huffingtonpost.fr/2013/11/26/blackface-elle-france_n_4341610.html","Page suivante","http://bafe.fr/page/29/"
"1582241804-487","http://bafe.fr","10 Ways to Avoid Everyday Ableism / 10 manières d’éviter le validisme ordinaire","http://everydayfeminism.com/2013/10/avoid-everyday-ableism/","Page suivante","http://bafe.fr/page/16/"
"1582241795-386","http://bafe.fr","[vidéo] Un cookie ? : les blagues sexistes","https://www.youtube.com/watch?v=RibykWWJtdE&index=10&list=PLhBTPBBSq3xSDwUE1ok49XEIEICJ5XnGI","Page suivante","http://bafe.fr/page/12/"
"1582241795-367","http://bafe.fr","Le leurre du féminisme choupi","http://www.slate.fr/story/127889/feminisme-mignon","Page suivante","http://bafe.fr/page/12/"
"1582241766-49","http://bafe.fr","De Stonewall à aujourd’hui, quelle Marche des fiertés ?","https://simonae.fr/militantisme/lgbt/stonewall-aujourdhui-marche-fiertes-lgbt/","",""
"1582241773-126","http://bafe.fr","Un podcast à soi (n°10) : Ainsi soient-elles","https://www.arteradio.com/son/61660259/un_podcast_soi_ndeg10_ainsi_soient_elles","Page suivante","http://bafe.fr/page/4/"
"1582241834-862","http://bafe.fr","Qu’y A-T-Il De Mal À Faire De L’appropriation Culturelle? Ces 9 Réponses Révèlent Pourquoi C’est Blessant.","https://lechodessorcieres.net/quest-quil-y-a-de-mal-a-faire-de-lappropriation-culturelle-ces-9-reponses-revelent-pourquoi-cest-blessant/","Page suivante","http://bafe.fr/page/28/"
"1582241845-995","http://bafe.fr","Culture du viol et disposition du corps des femmes","http://www.crepegeorgette.com/2014/04/01/culture-du-viol-disposition-du-corps-femmes/","Page suivante","http://bafe.fr/page/33/"
"1582241784-250","http://bafe.fr","Après « 120 battements par minutes », épargnez-vous vos louanges","http://www.liberation.fr/debats/2017/05/30/apres-120-bpm-epargnez-nous-vos-louanges_1573285","Page suivante","http://bafe.fr/page/8/"
"1582241784-248","http://bafe.fr","Le privilège invisible des antiféministes","https://feminada.wordpress.com/2014/06/05/le-privilege-invisible-des-antifeministes/","Page suivante","http://bafe.fr/page/8/"
"1582241832-830","http://bafe.fr","Qu’est-ce que l’afro-féminisme ?","http://www.lesinrocks.com/2015/06/30/actualite/en-quoi-lafro-feminisme-est-il-necessaire-11757335/","Page suivante","http://bafe.fr/page/27/"
"1582241829-808","http://bafe.fr","3 leçons importantes de mes erreurs en tant qu’allié-es mince auprès des mouvements bodypositive /  Important Lessons From My Mistakes as a Thin Ally to Fat Acceptance Movements","http://everydayfeminism.com/2016/04/thin-ally-fat-acceptance-lessons/","Page suivante","http://bafe.fr/page/26/"
"1582241827-755","http://bafe.fr","Grossophobie : les obèses, invisibles de la société française","http://www.liberation.fr/france/2017/06/19/grossophobie-les-obeses-invisibles-de-la-societe-francaise_1576489","Page suivante","http://bafe.fr/page/25/"
"1582241789-303","http://bafe.fr","La future avocate Anina Ciuciu, première sénatrice rom en France ?","http://www.bondyblog.fr/201707241037/la-future-avocate-anina-ciuciu-premiere-senatrice-rom-en-france/#.WYc5_dM1_EZ","Page suivante","http://bafe.fr/page/10/"
"1582241832-820","http://bafe.fr","La Non-Mixité Pour Les Nuls (Et Les Autres)","http://lechodessorcieres.net/la-non-mixite-pour-les-nuls-et-les-autres/","Page suivante","http://bafe.fr/page/27/"
"1582241832-825","http://bafe.fr","Pourquoi une nouvelle génération métissée ne mettra pas fin au racisme","https://www.etatdexception.net/pourquoi-une-nouvelle-generation-metissee-ne-mettra-pas-fin-au-racisme/","Page suivante","http://bafe.fr/page/27/"
"1582241829-809","http://bafe.fr","La méthode Karman, une histoire oubliée de l’avortement illégal en France","http://www.slate.fr/story/146337/avortement-histoire","Page suivante","http://bafe.fr/page/26/"
"1582241798-413","http://bafe.fr","Les avantages à naître et grandir homme en France","http://www.crepegeorgette.com/2014/10/07/privilege-masculin/","Page suivante","http://bafe.fr/page/13/"
"1582241773-122","http://bafe.fr","[podcast] Ils nous regardent…","https://soundcloud.com/piiiiment/piment-saison-2-1-ils-nous-regardent","Page suivante","http://bafe.fr/page/4/"
"1582241802-456","http://bafe.fr","Je me méfie des hommes « féministes »… et vous devriez le faire aussi","https://entreleslignesentrelesmots.wordpress.com/2016/11/28/je-me-mefie-des-hommes-feministes-et-vous-devriez-le-faire-aussi/","Page suivante","http://bafe.fr/page/15/"
"1582241804-483","http://bafe.fr","[vidéo] Nos enfants sous influence","http://www.onf.ca/film/sexy_inc_nos_enfants_sous_influence/","Page suivante","http://bafe.fr/page/16/"
"1582241843-979","http://bafe.fr","[vidéo] FOCUS – La sidération : pour aller plus loin","https://www.youtube.com/watch?v=LVgHxho5i8I","Page suivante","http://bafe.fr/page/32/"
"1582241786-295","http://bafe.fr","Les roms : une nation sans territoire ? (troisième partie)","http://lmsi.net/Les-roms-une-nation-sans","Page suivante","http://bafe.fr/page/9/"
"1582241811-551","http://bafe.fr","[vidéo] Syndrome d’Asperger et fatigabilité : la théorie des cuillères","https://www.youtube.com/watch?v=joucXLKXbO8","Page suivante","http://bafe.fr/page/18/"
"1582241776-172","http://bafe.fr","Grossophobie cinématographique","http://simonae.fr/sciences-culture/cinema-series-spectacles-vivants/grossophobie-cinematographique/","Page suivante","http://bafe.fr/page/5/"
"1582241820-680","http://bafe.fr","De la psychophobie chez les véganes, animalistes et antispécistes (2) : la non-prise en compte des handicaps, maladies et difficultés","https://trolldejardin.wordpress.com/2017/06/27/de-la-psychophobie-chez-les-veganes-animalistes-et-antispecistes-2-la-non-prise-en-compte-des-handicaps-maladies-et-difficultes/","Page suivante","http://bafe.fr/page/22/"
"1582241827-775","http://bafe.fr","Généalogie de la « beurette »","http://lmsi.net/Genealogie-de-la-Beurette","Page suivante","http://bafe.fr/page/25/"
"1582241843-961","http://bafe.fr","Mythes sur les viols. Partie 1: Quels sont ces mythes ? Qui y adhère ?","https://antisexisme.net/2011/12/04/mythes-sur-les-viols-partie-1-quels-sont-ces-mythes-qui-y-adhere/","Page suivante","http://bafe.fr/page/32/"
"1582241802-452","http://bafe.fr","L’insupportable présence des femmes dans le féminisme","http://www.crepegeorgette.com/2015/10/01/linsupportable-presence-femmes-feminisme/","Page suivante","http://bafe.fr/page/15/"
"1582241845-998","http://bafe.fr","Ce que les hommes ne comprendront jamais","http://bafe.fr/page/33/","Page suivante","http://bafe.fr/page/33/"
"1582241825-721","http://bafe.fr","Quand des féministes soutiennent des lois racistes","http://lmsi.net/Quand-des-feministes-soutiennent","Page suivante","http://bafe.fr/page/24/"
"1582241809-534","http://bafe.fr","Être ou ne pas être misandre","https://paietonreloud.wordpress.com/2017/01/18/etre-ou-ne-pas-etre-misandre/","Page suivante","http://bafe.fr/page/17/"
"1582241809-523","http://bafe.fr","Guide à l’usage des auteurs qui écrivent des livres sexistes (mais qui font pas exprès)","http://www.audreyalwett.com/guide-a-lusage-des-auteurs-qui-ecrivent-des-livres-sexistes-mais-qui-font-pas-expres/","Page suivante","http://bafe.fr/page/17/"
"1582241771-110","http://bafe.fr","« Je me disais que j’étais malade, difforme. Aujourd’hui je suis fier » : Mischa, jeune homme intersexe, témoigne","https://tetu.com/2018/10/13/mischa-jeune-homme-intersexe-temoigne","Page suivante","http://bafe.fr/page/3/"
"1582241800-437","http://bafe.fr","Profites tu de privilèges masculins?","https://chloepeebs.wordpress.com/2013/02/23/profites-tu-privileges-masculins/","Page suivante","http://bafe.fr/page/14/"
"1582241850-1058","http://bafe.fr","IVG: la culture du traumatisme a encore de beaux jours devant elle","http://www.slate.fr/story/60619/ivg-culture-traumatisme-avortement-interruption-volontaire-grossesse","Page suivante","http://bafe.fr/page/35/"
"1582241782-229","http://bafe.fr","Cessez d’employer le concept « d’esclavage » pour parler de la loi travail !","https://joaogabriell.com/2016/03/21/cessez-demployer-le-concept-desclavage-pour-parler-de-la-loi-travail/","Page suivante","http://bafe.fr/page/7/"
"1582241776-159","http://bafe.fr","[podcast] Un podcast à soi (n°6) : Le gynécologue et la sorcière","https://www.arteradio.com/son/61659783/un_podcast_soi_ndeg6_le_gynecologue_et_la_sorciere","Page suivante","http://bafe.fr/page/5/"
"1582241800-434","http://bafe.fr","« Merci Messieurs, mais nous n’avons pas besoin de vous pour réfléchir »","http://www.lexpress.fr/actualite/societe/merci-messieurs-mais-nous-n-avons-pas-besoin-de-vous-pour-reflechir_1808125.html","Page suivante","http://bafe.fr/page/14/"
"1582241771-104","http://bafe.fr","[podcast] Qui a peur de la grande méchante PMA ?","https://soundcloud.com/nouvelles-ecoutes/quoi-de-meuf-21-qui-a-peur-de-la-grande-mechante-pma","Page suivante","http://bafe.fr/page/3/"
"1582241827-780","http://bafe.fr","L’impuissance comme idéal de beauté des femmes – souffrir pour être belle – la douleur physique","https://antisexisme.net/2017/03/19/douleur-physique/","Page suivante","http://bafe.fr/page/25/"
"1582241771-100","http://bafe.fr","Quelques conseils pour vivre avec une personne déficiente auditive","https://simonae.fr/au-quotidien/vie-pratique/conseils-pour-vivre-personne-deficiente-auditive/","Page suivante","http://bafe.fr/page/3/"
"1582241822-711","http://bafe.fr","Rester en France ou partir à l’étranger, le dilemme d’une femme musulmane épuisée","http://www.lallab.org/rester-en-france-ou-partir-a-letranger-le-dilemme-dune-femme-musulmane-epuisee/","Page suivante","http://bafe.fr/page/23/"
"1582241802-477","http://bafe.fr","Quelques mots sur l’intersexuation (IS)","http://biaise.net/blog/2011/04/25/quelques-mots-sur-lintersexuation-is/","Page suivante","http://bafe.fr/page/15/"
"1582241786-272","http://bafe.fr","Rien ne doit dépasser, épisode 2 : préparer le sexe","https://leseumcollectif.wordpress.com/2017/07/18/rien-ne-doit-depasser-episode-2-preparer-le-sexe/","Page suivante","http://bafe.fr/page/9/"
"1582241834-848","http://bafe.fr","Comédies françaises : dites bonjour à l’humour de droite décomplexé","http://lvsl.fr/comedies-francaises-dites-bonjour-a-lhumour-de-droite-decomplexe","Page suivante","http://bafe.fr/page/28/"
"1582241793-335","http://bafe.fr","[podcast] La Poudre – Épisode 17 – Léonora Miano","https://soundcloud.com/nouvelles-ecoutes/la-poudre-episode-17-leonora-miano?in=nouvelles-ecoutes/sets/la-poudre","Page suivante","http://bafe.fr/page/11/"
